decade,year,title,term,category,line_text,first_tech_position,first_tech_category
1990,1997,contact,machine,computational,It's too... elegant.  The degree of economy is extraordinary; it's really the next logical step... Even on Earth technology has always aspired to a condition of nature. D.N.A. outclasses any computer we can come up with; the human body is the most exquisitely designed machine imaginable.,0.6631944444444444,computational
1990,1997,contact,machine,computational,Some of my best friends are scientists.  They're saying the machine is alive.,0.7792207792207793,computational
1990,1997,contact,device,computational,It's designed purely as a defensive device.  Call it a reasonable precaution.,0.4675324675324675,computational
1990,1995,copycat,tv,communication,"Then, why don't you just die.  I'm going.  They'll find your body years later, the old recluse lady, she ate cat food, ten years of the New York Times, unread, piled on top of the unread mail, the TV still on.  Make up your mind.  Live or die.  I'll get coffee.",0.7547892720306514,communication
1990,1995,copycat,phone,communication,He can't phone you unless the warden gets an okay from you.  Did you give him an approval?,0.1,communication
1990,1995,copycat,radio,communication,"Gaahhd!  What a <u>cop</u>!  You busted me!  The new one, in the Marina.  She has a police radio scanner. It's always on.  She turns it off, and then she has to turn it on again.  She's obsessed.  She can't not listen to it, but she can't listen to it, so she makes me listen to it.",0.32269503546099293,communication
1990,1995,copycat,phone,communication,You were going to make a delivery to Peter Kurten for Daryll Lee Cullum.  I want Kurten's phone number.,0.8737864077669902,communication
1990,1995,copycat,phone,communication,"Conrad has the phone number. Conrad, where is he?",0.30612244897959184,communication
1990,1995,copycat,tv,communication,"You like that action?  Didn't that cop on TV look <u>solemn</u>?  The guy in the basement doesn't matter, anyway, just another lonely heart.",0.3,communication
1990,1995,copycat,computer,computational,"The University computer is down for maintenance, but I've been going through my own notes...",0.16304347826086957,computational
1990,1995,copycat,computer,computational,"Clint is putting a guard on you. But if you swear to leave the computer on, Winona will assign him to the hall outside.",0.5294117647058824,computational
1990,1995,copycat,internet,computational,"Helen -- the killer directly contacted you.  His interest in you is <u>intense</u>.  I'm worried about you. I don't want to lose you.  I know this stirs up every monster under the bed, but this is the only direct contact we have with him. The only chance we have to trap him.  So, you can turn Internet back on, or I do, and we put somebody here on a 24 hour shift and you can kick, scream and hyperventilate.",0.7188264058679706,computational
1990,1995,copycat,computer,computational,Who turned off the Internet computer...,0.717948717948718,computational
1990,1995,copycat,internet,computational,Who turned off the Internet computer...,0.717948717948718,computational
1990,1995,copycat,tv,communication,Nobody knows you have anything to do with this case; nothing has been on TV or the news... Why would he want to get in <u>your</u> computer?,0.5214285714285715,communication
1990,1995,copycat,computer,computational,Nobody knows you have anything to do with this case; nothing has been on TV or the news... Why would he want to get in <u>your</u> computer?,0.5214285714285715,communication
1990,1995,copycat,computer,computational,Maybe that's why you can't catch him.  I <u>know</u> what she looks like -- the red-headed woman in my computer.,0.9196428571428571,computational
1990,1995,copycat,screen,computational,Look at the bottom of the screen. You see the icon with the arrow pointing left?  Click on that... twice.,0.24761904761904763,computational
1990,1995,copycat,phone,communication,Because of your phone calls.,0.5714285714285714,communication
1990,1995,copycat,telephone,communication,"No, ma'am.  This is no joke.  And neither is tying up telephone lines to police with crank calls while people in trouble are trying to get through for help.",0.34615384615384615,communication
1990,1995,copycat,phone,communication,Is there a phone booth there?,0.3793103448275862,communication
1990,1995,copycat,computer,computational,He can get into my computer any time he likes!  This is exactly the kind of thing I didn't want to have happen.,0.17117117117117117,computational
1990,1995,copycat,internet,computational,He's hacked into her Internet address.  He's a hacker.,0.3888888888888889,computational
1990,1995,copycat,computer,computational,That computer's wired into INTERNET.,0.1388888888888889,computational
1990,1995,copycat,internet,computational,That computer's wired into INTERNET.,0.1388888888888889,computational
1990,1995,copycat,phone,communication,"Merry, how... oh, Christ, of course, you had my phone tapped.",0.7868852459016393,communication
1990,1995,copycat,phone,communication,We've put a tap on Dr. Hudson's phone.  I know you won't mention it.,0.47058823529411764,communication
1990,1995,copycat,phone,communication,She wants me to check the phone booth for a note.,0.5306122448979592,communication
1990,1995,copycat,machine,computational,He's just mad he let me keep the espresso machine.  We heard from Doctor Hudson?,0.525,computational
1990,1995,copycat,radio,communication,"That was Bundy.  He killed forty of them, identical, long hair, parted in the middle, alike as Barbie dolls.  ...this is hopeless.  Let's try to get time for a police spokesman to appear on college radio and TV hookups and broadcast a warning?",0.8148148148148148,communication
1990,1995,copycat,tv,communication,"That was Bundy.  He killed forty of them, identical, long hair, parted in the middle, alike as Barbie dolls.  ...this is hopeless.  Let's try to get time for a police spokesman to appear on college radio and TV hookups and broadcast a warning?",0.8148148148148148,communication
1990,1995,copycat,tv,communication,This is the anniversary of the summer of love and your city fathers have declared a Festival of Love.  The Mayor and Chamber of Commerce don't want TV announcing killers on the loose.,0.8087431693989071,communication
2000,2004,crash,machine,computational,"Minute flecks were spattered across the seat and steering wheel. The instrument panel was buckled inwards, cracking the clock and the speedometer dials. The cabin was deformed, and there was dust and glass and plastic flakes everywhere inside. The carpeting was damp and stank of blood and other body and machine fluids.",0.953125,computational
2000,2007,crazy love,tv,communication,It's TV heaven.,0.3333333333333333,communication
2000,2003,crime spree,phone,communication,"I swear man, I don't know. They packed up and left a half hour ago.  All I got is one of their phone numbers in Paris.",0.8050847457627118,communication
